Date,StationID,Temperature,Humidity,Dew_Point,Wind_Speed,Wind_Gust,Pressure,Precip,Station_City
10/10/2017,1,79.29166666666667,87.20833333333333,74.95833333333333,6.875,0.6666666666666666,29.61,0.0,Clayton
10/10/2017,2,79.29166666666667,87.20833333333333,74.95833333333333,6.875,0.6666666666666666,29.61,0.0,Durham
10/11/2016,1,54.125,74.91666666666667,44.791666666666664,3.3333333333333335,0.0,29.902083333333334,0.0,Clayton
10/11/2016,2,54.125,74.91666666666667,44.791666666666664,3.3333333333333335,0.0,29.902083333333334,0.0,Durham
10/12/2016,1,58.375,82.625,52.375,1.4166666666666667,0.0,29.8,0.0,Clayton
10/12/2016,2,58.375,82.625,52.375,1.4166666666666667,0.0,29.8,0.0,Durham
10/17/2017,1,52.625,64.91666666666667,39.666666666666664,5.541666666666667,3.9583333333333335,29.834999999999997,0.0,Clayton
10/17/2017,2,52.625,64.91666666666667,39.666666666666664,5.541666666666667,3.9583333333333335,29.834999999999997,0.0,Durham
10/18/2017,1,51.625,71.04166666666667,39.708333333333336,2.5833333333333335,0.0,29.87125,0.0,Clayton
10/18/2017,2,51.625,71.04166666666667,39.708333333333336,2.5833333333333335,0.0,29.87125,0.0,Durham
10/19/2017,1,56.375,77.75,47.791666666666664,1.0,0.0,29.795833333333334,0.0,Clayton
10/19/2017,2,56.375,77.75,47.791666666666664,1.0,0.0,29.795833333333334,0.0,Durham
10/24/2016,1,61.916666666666664,59.833333333333336,46.375,6.041666666666667,0.9166666666666666,29.655416666666667,0.0,Clayton
10/24/2016,2,61.916666666666664,59.833333333333336,46.375,6.041666666666667,0.9166666666666666,29.655416666666667,0.0,Durham
10/24/2017,1,62.625,85.625,57.791666666666664,6.75,0.875,29.360833333333332,0.0,Clayton
10/24/2017,2,62.625,85.625,57.791666666666664,6.75,0.875,29.360833333333332,0.0,Durham
10/26/2016,1,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,Clayton
10/26/2016,2,52.458333333333336,71.16666666666667,41.625,1.7916666666666667,0.0,29.900833333333335,0.0,Durham
10/03/2017,1,62.75,70.5,51.416666666666664,6.375,0.0,30.015,0.0,Clayton
10/03/2017,2,62.75,70.5,51.416666666666664,6.375,0.0,30.015,0.0,Durham
10/04/2016,1,67.375,77.66666666666667,59.458333333333336,8.166666666666666,2.3333333333333335,29.679166666666664,0.0,Clayton
10/04/2016,2,67.375,77.66666666666667,59.458333333333336,8.166666666666666,2.3333333333333335,29.679166666666664,0.0,Durham
10/04/2017,1,64.08333333333333,75.625,54.375,2.375,0.0,29.940416666666668,0.0,Clayton
10/04/2017,2,64.08333333333333,75.625,54.375,2.375,0.0,29.940416666666668,0.0,Durham
11/01/2017,1,59.541666666666664,73.125,49.75,4.0,0.0,29.724166666666665,0.0,Clayton
11/01/2017,2,59.541666666666664,73.125,49.75,4.0,0.0,29.724166666666665,0.0,Durham
11/03/2017,1,64.95833333333333,80.33333333333333,57.666666666666664,2.1666666666666665,0.0,29.66,0.0,Clayton
11/03/2017,2,64.95833333333333,80.33333333333333,57.666666666666664,2.1666666666666665,0.0,29.66,0.0,Durham
02/23/2017,1,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,Clayton
02/23/2017,2,62.541666666666664,68.41666666666667,50.833333333333336,3.2916666666666665,0.7083333333333334,29.4525,0.0,Durham
03/20/2017,1,48.708333333333336,57.833333333333336,31.75,3.5,0.0,29.6975,0.0,Clayton
03/20/2017,2,48.708333333333336,57.833333333333336,31.75,3.5,0.0,29.6975,0.0,Durham
03/21/2017,1,65.30434782608695,45.130434782608695,42.869565217391305,6.0,0.0,29.46608695652174,0.0,Clayton
03/21/2017,2,65.30434782608695,45.130434782608695,42.869565217391305,6.0,0.0,29.46608695652174,0.0,Durham
03/24/2017,1,54.5,55.458333333333336,38.25,9.583333333333334,0.9166666666666666,29.963333333333335,0.0,Clayton
03/24/2017,2,54.5,55.458333333333336,38.25,9.583333333333334,0.9166666666666666,29.963333333333335,0.0,Durham
03/29/2016,1,55.166666666666664,47.458333333333336,34.375,3.5833333333333335,2.2916666666666665,29.653333333333332,0.0,Clayton
03/29/2016,2,55.166666666666664,47.458333333333336,34.375,3.5833333333333335,2.2916666666666665,29.653333333333332,0.0,Durham
03/29/2017,1,64.125,63.333333333333336,51.0,4.791666666666667,0.75,29.578333333333333,0.0,Clayton
03/29/2017,2,64.125,63.333333333333336,51.0,4.791666666666667,0.75,29.578333333333333,0.0,Durham
03/07/2017,1,62.875,55.791666666666664,45.791666666666664,14.166666666666666,12.5,29.815416666666668,0.0,Clayton
03/07/2017,2,62.875,55.791666666666664,45.791666666666664,14.166666666666666,12.5,29.815416666666668,0.0,Durham
04/10/2017,1,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,Clayton
04/10/2017,2,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,Durham
04/17/2017,1,70.54166666666667,64.58333333333333,56.75,10.291666666666666,4.791666666666667,29.61,0.0,Clayton
04/17/2017,2,70.54166666666667,64.58333333333333,56.75,10.291666666666666,4.791666666666667,29.61,0.0,Durham
04/21/2016,1,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,Clayton
04/21/2016,2,66.5,60.791666666666664,52.125,9.083333333333334,3.1666666666666665,29.679166666666664,0.0,Durham
04/21/2017,1,73.91666666666667,68.33333333333333,61.666666666666664,7.25,2.3333333333333335,29.472916666666666,0.0,Clayton
04/21/2017,2,73.91666666666667,68.33333333333333,61.666666666666664,7.25,2.3333333333333335,29.472916666666666,0.0,Durham
04/28/2016,1,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,Clayton
04/28/2016,2,70.625,81.75,64.41666666666667,5.5,2.5833333333333335,29.417916666666667,0.025000000000000005,Durham
04/28/2017,1,78.125,69.41666666666667,66.83333333333333,9.208333333333334,1.6666666666666667,29.564166666666665,0.0,Clayton
04/28/2017,2,78.125,69.41666666666667,66.83333333333333,9.208333333333334,1.6666666666666667,29.564166666666665,0.0,Durham
04/29/2019,3,50.875,46.625,30.25,6.791666666666667,0.8333333333333334,25.552083333333332,0.0,Salt Lake City
04/04/2017,1,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,Clayton
04/04/2017,2,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,Durham
05/01/2017,1,75.66666666666667,72.66666666666667,65.58333333333333,15.375,19.791666666666668,29.470416666666665,0.012500000000000002,Clayton
05/01/2017,2,75.66666666666667,72.66666666666667,65.58333333333333,15.375,19.791666666666668,29.470416666666665,0.012500000000000002,Durham
05/13/2019,3,70.75,32.208333333333336,37.458333333333336,7.5,0.0,25.649583333333336,0.0,Salt Lake City
05/16/2017,1,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,Clayton
05/16/2017,2,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,Durham
05/17/2017,1,78.33333333333333,57.041666666666664,60.666666666666664,8.583333333333334,1.7083333333333333,29.619583333333335,0.0,Clayton
05/17/2017,2,78.33333333333333,57.041666666666664,60.666666666666664,8.583333333333334,1.7083333333333333,29.619583333333335,0.0,Durham
05/02/2016,1,72.0,80.91666666666667,65.5,8.958333333333334,2.9166666666666665,29.495416666666667,0.004166666666666667,Clayton
05/02/2016,2,72.0,80.91666666666667,65.5,8.958333333333334,2.9166666666666665,29.495416666666667,0.004166666666666667,Durham
05/02/2017,1,67.95833333333333,59.916666666666664,51.791666666666664,11.958333333333334,8.458333333333334,29.410833333333333,0.0,Clayton
05/02/2017,2,67.95833333333333,59.916666666666664,51.791666666666664,11.958333333333334,8.458333333333334,29.410833333333333,0.0,Durham
05/24/2016,1,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,Clayton
05/24/2016,2,67.08333333333333,65.70833333333333,53.166666666666664,4.333333333333333,1.4166666666666667,29.620416666666667,0.0,Durham
05/25/2017,1,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,Clayton
05/25/2017,2,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,Durham
05/06/2019,3,62.666666666666664,44.0,38.958333333333336,9.125,4.708333333333333,25.553749999999997,0.0,Salt Lake City
05/08/2017,1,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,Clayton
05/08/2017,2,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,Durham
05/09/2016,1,70.16666666666667,73.58333333333333,60.75,1.4583333333333333,0.0,29.59375,0.004166666666666667,Clayton
05/09/2016,2,70.16666666666667,73.58333333333333,60.75,1.4583333333333333,0.0,29.59375,0.004166666666666667,Durham
06/07/2017,1,68.75,65.54166666666667,56.541666666666664,10.166666666666666,0.9166666666666666,29.41541666666667,0.0,Clayton
06/07/2017,2,68.75,65.54166666666667,56.541666666666664,10.166666666666666,0.9166666666666666,29.41541666666667,0.0,Durham
07/12/2017,1,84.625,70.875,73.66666666666667,8.458333333333334,0.7083333333333334,29.6525,0.0,Clayton
07/12/2017,2,84.625,70.875,73.66666666666667,8.458333333333334,0.7083333333333334,29.6525,0.0,Durham
07/18/2017,1,77.91666666666667,80.45833333333333,71.16666666666667,5.25,0.8333333333333334,29.629166666666666,0.0,Clayton
07/18/2017,2,77.91666666666667,80.45833333333333,71.16666666666667,5.25,0.8333333333333334,29.629166666666666,0.0,Durham
07/27/2016,1,82.625,78.875,75.0,2.125,0.0,29.49875,0.0,Clayton
07/27/2016,2,82.625,78.875,75.0,2.125,0.0,29.49875,0.0,Durham
07/27/2017,1,81.82608695652173,67.73913043478261,69.43478260869566,7.782608695652174,0.0,29.546521739130437,0.0,Clayton
07/27/2017,2,81.82608695652173,67.73913043478261,69.43478260869566,7.782608695652174,0.0,29.546521739130437,0.0,Durham
07/06/2017,1,80.54166666666667,74.04166666666667,70.83333333333333,5.333333333333333,1.5833333333333333,29.581666666666667,0.0,Clayton
07/06/2017,2,80.54166666666667,74.04166666666667,70.83333333333333,5.333333333333333,1.5833333333333333,29.581666666666667,0.0,Durham
07/07/2017,1,81.375,68.25,69.375,9.125,6.708333333333333,29.47458333333333,0.0,Clayton
07/07/2017,2,81.375,68.25,69.375,9.125,6.708333333333333,29.47458333333333,0.0,Durham
08/01/2016,1,80.20833333333333,80.375,73.25,5.75,0.0,29.591250000000002,0.0,Clayton
08/01/2016,2,80.20833333333333,80.375,73.25,5.75,0.0,29.591250000000002,0.0,Durham
08/11/2016,1,82.25,72.95833333333333,72.29166666666667,4.166666666666667,0.0,29.683333333333334,0.0,Clayton
08/11/2016,2,82.25,72.95833333333333,72.29166666666667,4.166666666666667,0.0,29.683333333333334,0.0,Durham
08/15/2016,1,84.36363636363636,70.72727272727273,73.27272727272727,6.2272727272727275,0.0,29.707272727272724,0.0,Clayton
08/15/2016,2,84.36363636363636,70.72727272727273,73.27272727272727,6.2272727272727275,0.0,29.707272727272724,0.0,Durham
08/16/2016,1,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,Clayton
08/16/2016,2,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,Durham
08/17/2016,1,83.78260869565217,70.52173913043478,72.43478260869566,8.0,0.8695652173913043,29.670434782608694,0.0,Clayton
08/17/2016,2,83.78260869565217,70.52173913043478,72.43478260869566,8.0,0.8695652173913043,29.670434782608694,0.0,Durham
08/02/2016,1,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,Clayton
08/02/2016,2,78.95833333333333,84.91666666666667,73.75,4.208333333333333,0.0,29.561666666666667,0.012500000000000002,Durham
08/22/2016,1,77.08333333333333,59.625,60.625,3.125,0.0,29.634583333333335,0.0,Clayton
08/22/2016,2,77.08333333333333,59.625,60.625,3.125,0.0,29.634583333333335,0.0,Durham
08/22/2017,1,84.0,69.58333333333333,71.91666666666667,7.125,1.5833333333333333,29.58375,0.0,Clayton
08/22/2017,2,84.0,69.58333333333333,71.91666666666667,7.125,1.5833333333333333,29.58375,0.0,Durham
08/24/2016,1,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,Clayton
08/24/2016,2,76.08333333333333,63.25,61.875,3.25,0.0,29.794166666666666,0.0,Durham
08/24/2017,1,76.875,76.16666666666667,68.16666666666667,6.208333333333333,1.6666666666666667,29.468333333333334,0.0,Clayton
08/24/2017,2,76.875,76.16666666666667,68.16666666666667,6.208333333333333,1.6666666666666667,29.468333333333334,0.0,Durham
08/28/2017,1,69.16666666666667,76.54166666666667,61.083333333333336,11.291666666666666,4.625,29.627916666666668,0.0,Clayton
08/28/2017,2,69.16666666666667,76.54166666666667,61.083333333333336,11.291666666666666,4.625,29.627916666666668,0.0,Durham
08/29/2016,1,78.54166666666667,66.29166666666667,65.08333333333333,5.791666666666667,0.0,29.65833333333333,0.0,Clayton
08/29/2016,2,78.54166666666667,66.29166666666667,65.08333333333333,5.791666666666667,0.0,29.65833333333333,0.0,Durham
08/03/2017,1,79.65217391304348,63.91304347826087,64.8695652173913,3.739130434782609,0.0,29.633043478260866,0.0,Clayton
08/03/2017,2,79.65217391304348,63.91304347826087,64.8695652173913,3.739130434782609,0.0,29.633043478260866,0.0,Durham
08/30/2016,1,79.6086956521739,64.78260869565217,65.6086956521739,4.478260869565218,0.782608695652174,29.600869565217394,0.0,Clayton
08/30/2016,2,79.6086956521739,64.78260869565217,65.6086956521739,4.478260869565218,0.782608695652174,29.600869565217394,0.0,Durham
08/30/2017,1,70.91666666666667,79.875,63.75,1.7083333333333333,0.0,29.582083333333333,0.0,Clayton
08/30/2017,2,70.91666666666667,79.875,63.75,1.7083333333333333,0.0,29.582083333333333,0.0,Durham
08/31/2017,1,75.41666666666667,80.5,68.375,7.458333333333333,0.75,29.561666666666667,0.0,Clayton
08/31/2017,2,75.41666666666667,80.5,68.375,7.458333333333333,0.75,29.561666666666667,0.0,Durham
08/08/2016,1,78.08333333333333,82.625,72.16666666666667,6.458333333333333,2.3333333333333335,29.54875,0.024999999999999998,Clayton
08/08/2016,2,78.08333333333333,82.625,72.16666666666667,6.458333333333333,2.3333333333333335,29.54875,0.024999999999999998,Durham
09/13/2017,1,72.41666666666667,79.41666666666667,64.875,6.5,0.0,29.45625,0.0,Clayton
09/13/2017,2,72.41666666666667,79.41666666666667,64.875,6.5,0.0,29.45625,0.0,Durham
09/16/2016,1,74.54166666666667,72.41666666666667,64.75,8.5,0.8333333333333334,29.731666666666666,0.0,Clayton
09/16/2016,2,74.54166666666667,72.41666666666667,64.75,8.5,0.8333333333333334,29.731666666666666,0.0,Durham
09/25/2017,1,73.08333333333333,75.79166666666667,64.66666666666667,6.666666666666667,0.0,29.50791666666667,0.0,Clayton
09/25/2017,2,73.08333333333333,75.79166666666667,64.66666666666667,6.666666666666667,0.0,29.50791666666667,0.0,Durham
09/26/2017,1,74.33333333333333,83.95833333333333,68.95833333333333,7.666666666666667,3.2083333333333335,29.4425,0.0,Clayton
09/26/2017,2,74.33333333333333,83.95833333333333,68.95833333333333,7.666666666666667,3.2083333333333335,29.4425,0.0,Durham
09/27/2016,1,72.79166666666667,84.875,67.83333333333333,3.875,0.0,29.4825,0.0,Clayton
09/27/2016,2,72.79166666666667,84.875,67.83333333333333,3.875,0.0,29.4825,0.0,Durham
09/05/2017,1,75.58333333333333,74.75,66.29166666666667,8.041666666666666,3.5833333333333335,29.444166666666664,0.004166666666666667,Clayton
09/05/2017,2,75.58333333333333,74.75,66.29166666666667,8.041666666666666,3.5833333333333335,29.444166666666664,0.004166666666666667,Durham
09/07/2017,1,63.916666666666664,72.04166666666667,52.666666666666664,2.875,0.0,29.590416666666666,0.0,Clayton
09/07/2017,2,63.916666666666664,72.04166666666667,52.666666666666664,2.875,0.0,29.590416666666666,0.0,Durham
09/08/2016,1,81.45833333333333,61.833333333333336,65.91666666666667,6.791666666666667,1.5833333333333333,29.555000000000003,0.0,Clayton
09/08/2016,2,81.45833333333333,61.833333333333336,65.91666666666667,6.791666666666667,1.5833333333333333,29.555000000000003,0.0,Durham
